571.359,22,22,12,10,5,3,4,1,0
571.831,21,21,6,5,3,-1,5,-2,-1
572.303,20,20,10,3,8,7,7,2,4
572.775,21,21,5,1,1,-1,-2,-3,3
573.247,17,17,9,2,0,2,-1,-5,-1
573.72,20,20,9,5,5,7,2,1,0
574.192,21,21,7,9,3,3,4,0,7
574.664,18,18,9,8,1,3,5,-1,-1
575.137,19,19,4,8,5,7,1,1,6
575.609,23,23,12,1,5,3,1,0,5
576.082,25,25,10,5,7,2,3,0,2
576.554,21,21,4,5,1,8,0,1,-2
577.027,17,17,5,6,7,3,-1,3,3
577.499,20,20,14,7,2,5,3,4,2
577.972,22,22,4,-2,1,-4,-2,-3,-6
578.444,21,21,7,6,4,3,2,0,2
578.917,21,21,2,6,4,1,-3,3,1
579.39,22,22,7,4,6,0,1,5,2
579.862,20,20,4,1,-1,1,-4,-2,2
580.335,26,26,8,6,5,3,5,1,2
580.808,21,21,5,9,3,-2,2,6,4
581.281,21,21,11,6,3,6,3,3,5
581.754,20,20,5,6,-2,2,-2,-4,6
582.227,23,23,11,6,3,6,2,3,4
582.7,19,19,9,7,1,0,0,4,1
583.173,20,20,6,6,2,0,4,2,2
583.646,19,19,9,6,5,3,0,4,3
584.119,19,19,4,8,2,5,1,1,4
584.592,22,22,7,4,6,0,4,2,1
585.065,21,21,8,3,7,2,4,-2,-4
585.538,18,18,7,8,3,0,3,2,-1
586.012,22,22,10,8,5,1,3,6,9
586.485,18,18,7,4,1,2,-4,-5,0
586.958,20,20,5,1,-2,-1,-3,-1,1
587.432,21,21,11,4,3,2,3,3,-2
587.905,18,18,10,8,6,5,3,2,5
588.378,19,19,6,7,4,3,3,0,5
588.852,18,18,4,8,1,4,-1,0,2
589.325,24,24,6,8,4,4,-1,5,1
589.799,25,25,8,6,1,4,4,5,1
590.273,19,19,9,3,8,0,1,-1,4
590.746,14,14,9,1,0,2,-1,1,-1
591.22,19,19,5,7,5,3,2,-3,0
591.694,19,19,7,4,7,0,1,1,0
592.167,17,17,8,5,3,-2,1,-1,0
592.641,15,15,5,3,5,6,-2,-1,0
593.115,18,18,6,5,6,-3,4,-1,7
593.589,17,17,3,4,3,-2,-1,0,3
594.063,15,15,5,4,3,-1,0,-1,-1
594.537,21,21,8,6,6,1,0,1,5
595.011,17,17,9,8,6,5,3,1,5
595.485,21,21,5,5,6,3,1,0,1
595.959,20,20,7,4,5,2,0,-1,3
